cdmTableName,cdmFieldName,isRequired,isRequiredThreshold,isRequiredNotes,cdmDatatype,cdmDatatypeThreshold,cdmDatatypeNotes,isPrimaryKey,isPrimaryKeyThreshold,isPrimaryKeyNotes,isForeignKey,isForeignKeyThreshold,isForeignKeyNotes,fkTableName,fkFieldName,fkDomain,fkDomainThreshold,fkDomainNotes,fkClass,fkClassThreshold,fkClassNotes,isStandardValidConcept,isStandardValidConceptThreshold,isStandardValidConceptNotes,measureValueCompleteness,measureValueCompletenessThreshold,measureValueCompletenessNotes,standardConceptRecordCompleteness,standardConceptRecordCompletenessThreshold,standardConceptRecordCompletenessNotes,sourceConceptRecordCompleteness,sourceConceptRecordCompletenessThreshold,sourceConceptRecordCompletenessNotes,sourceValueCompleteness,sourceValueCompletenessThreshold,sourceValueCompletenessNotes,standardConceptFieldName,plausibleValueLow,plausibleValueLowThreshold,plausibleValueLowNotes,plausibleValueHigh,plausibleValueHighThreshold,plausibleValueHighNotes,plausibleTemporalAfter,plausibleTemporalAfterTableName,plausibleTemporalAfterFieldName,plausibleTemporalAfterThreshold,plausibleTemporalAfterNotes,plausibleDuringLife,plausibleDuringLifeThreshold,plausibleDuringLifeNotes,plausibleStartBeforeEnd,plausibleStartBeforeEndFieldName,plausibleStartBeforeEndThreshold,plausibleStartBeforeEndNotes,plausibleAfterBirth,plausibleAfterBirthThreshold,plausibleAfterBirthNotes,plausibleBeforeDeath,plausibleBeforeDeathThreshold,plausibleBeforeDeathNotes,withinVisitDates,withinVisitDatesThreshold,withinVisitDatesNotes
PROCEDURE_OCCURRENCE,procedure_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,PROCEDURE_END_DATE,1,,Yes,1,,Yes,1,,Yes,5,
PROCEDURE_OCCURRENCE,procedure_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,PROCEDURE_END_DATETIME,1,,Yes,1,,Yes,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_date,,,,date,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PROCEDURE_OCCURRENCE,PROCEDURE_DATE,1,,Yes,1,,,,,,Yes,1,,Yes,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PROCEDURE_OCCURRENCE,PROCEDURE_DATETIME,1,,Yes,1,,,,,,Yes,1,,Yes,1,,,,
PROCEDURE_OCCURRENCE,procedure_occurrence_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,procedure_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,procedure_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,10,,PROCEDURE_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,procedure_type_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,provider_id,,,,integer,0,,,,,Yes,0,,PROVIDER,PROVIDER_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,quantity,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,visit_detail_id,,,,integer,0,,,,,Yes,0,,VISIT_DETAIL,VISIT_DETAIL_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDURE_OCCURRENCE,visit_occurrence_id,,,,integer,0,,,,,Yes,0,,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,care_site_id,,,,integer,0,,,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,dea,,,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Gender,0,,,,,Yes,0,,Yes,100,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,GENDER_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,npi,,,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_name,,,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,SPECIALTY_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,year_of_birth,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,defines_ancestry,Yes,0,,varchar(1),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,is_hierarchical,Yes,0,,varchar(1),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_id,Yes,0,,varchar(20),0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_name,Yes,0,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,reverse_relationship_id,Yes,0,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,invalid_reason,,,,varchar(1),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_code,Yes,0,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_code_description,,,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_vocabulary_id,Yes,0,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,target_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,target_vocabulary_id,Yes,0,,varchar(20),0,,,,,Yes,0,,VOCABULARY,VOCABULARY_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,valid_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,Yes,SOURCE_TO_CONCEPT_MAP,VALID_START_DATE,0,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,valid_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,VALID_END_DATE,0,,,,,,,,,,
SPECIMEN,anatomic_site_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,anatomic_site_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,ANATOMIC_SITE_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,disease_status_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,disease_status_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,DISEASE_STATUS_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,quantity,,,,float,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,specimen_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,0,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,specimen_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,Yes,1,,,,
SPECIMEN,specimen_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,Yes,1,,,,
SPECIMEN,specimen_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,specimen_source_id,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,specimen_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,SPECIMEN_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,specimen_type_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,unit_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,unit_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,UNIT_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,visit_detail_id,,,,integer,0,,,,,Yes,0,,VISIT_DETAIL,VISIT_DETAIL_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIMEN,visit_occurrence_id,,,,integer,0,,,,,Yes,0,,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,admitted_from_concept_id,,,,Integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,admitted_from_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,ADMITTED_FROM_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,care_site_id,,,,integer,0,,,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,discharged_to_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,discharged_to_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,DISCHARGED_TO_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,parent_visit_detail_id,,,,integer,0,,,,,Yes,0,,VISIT_DETAIL,VISIT_DETAIL_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,preceding_visit_detail_id,,,,integer,0,,,,,Yes,0,,VISIT_DETAIL,VISIT_DETAIL_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,provider_id,,,,integer,0,,,,,Yes,0,,PROVIDER,PROVIDER_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_detail_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_detail_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,VISIT_DETAIL,VISIT_DETAIL_START_DATE,1,,Yes,1,,,,,,Yes,1,,Yes,1,,Yes,1,
VISIT_DETAIL,visit_detail_end_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,VISIT_DETAIL,VISIT_DETAIL_START_DATETIME,1,,Yes,1,,,,,,Yes,1,,Yes,1,,,,
VISIT_DETAIL,visit_detail_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_detail_source_concept_id,,,,Integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_detail_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_detail_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,VISIT_DETAIL_END_DATE,1,,Yes,1,,Yes,1,,Yes,1,
VISIT_DETAIL,visit_detail_start_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,VISIT_DETAIL_END_DATETIME,1,,Yes,1,,Yes,1,,,,
VISIT_DETAIL,visit_detail_type_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_DETAIL,visit_occurrence_id,Yes,0,,integer,0,,,,,Yes,0,,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,admitted_from_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,admitted_from_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,ADMITTED_FROM_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,care_site_id,,,,integer,0,,,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,discharged_to_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,discharged_to_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,DISCHARGED_TO_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,preceding_visit_occurrence_id,,,,integer,0,,,,,Yes,0,,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,provider_id,,,,integer,0,,,,,Yes,0,,PROVIDER,PROVIDER_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,visit_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Visit,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,visit_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,VISIT_OCCURRENCE,VISIT_START_DATE,1,,Yes,1,,,,,,Yes,1,,Yes,1,,,,
VISIT_OCCURRENCE,visit_end_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,VISIT_OCCURRENCE,VISIT_START_DATETIME,1,,Yes,1,,,,,,Yes,1,,Yes,1,,,,
VISIT_OCCURRENCE,visit_occurrence_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,visit_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,visit_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,10,,VISIT_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISIT_OCCURRENCE,visit_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,VISIT_END_DATE,1,,Yes,1,,Yes,1,,,,
VISIT_OCCURRENCE,visit_start_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,VISIT_END_DATETIME,1,,Yes,1,,Yes,1,,,,
VISIT_OCCURRENCE,visit_type_concept_id,Yes,0,,Integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOCABULARY,vocabulary_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOCABULARY,vocabulary_id,Yes,0,,varchar(20),0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOCABULARY,vocabulary_name,Yes,0,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOCABULARY,vocabulary_reference,,,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOCABULARY,vocabulary_version,,,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
